arr_data1,arr_data2,arr_data3,arr_data4,arr_data5,arr_data6,arr_data7
25-Dec-2019 16:27:50,KAL768,B738,37.44535983,126.4399606,3,266.642974793587
25-Dec-2019 16:46:55,KAL790,B739,37.45827198,126.46303296,2,255.151741688038
25-Dec-2019 16:24:51,KAL808,A333,37.44345009,126.4416343,3,9.19617196323006
25-Dec-2019 16:37:22,KAL820,A333,37.45719373,126.46393955,2,111.119065339524
25-Dec-2019 16:49:18,KAL828,A333,37.45634079,126.46470129,2,5.10809567127186
25-Dec-2019 16:40:10,KAL870,B739,37.44388461,126.44124269,3,67.6169045249765
25-Dec-2019 16:21:17,KAL882,A333,37.45675385,126.46434724,2,50.4305834983418
25-Dec-2019 16:57:03,KAL888,A333,37.44430304,126.44086719,3,124.651304467441
25-Dec-2019 16:58:39,KAL898,B77W,37.45702207,126.46411657,2,86.5231318801194
25-Dec-2019 16:32:18,KAL932,B77W,37.44379342,126.44133389,3,54.6740189470827
25-Dec-2019 16:25:29,PAC238A,B748,37.45692551,126.46418095,2,74.4810280239916
25-Dec-2019 16:41:44,QTR858,B77W,37.44398654,126.44119442,3,79.1645560384686
25-Dec-2019 16:03:14,THA634,B773,37.44403481,126.44110858,3,88.0423039120567
25-Dec-2019 17:23:34,AAR201,A388,37.44409382,126.44108713,3,94.3855032459493
25-Dec-2019 17:11:45,AAR221,A359,37.44485021,126.4404434,3,195.779903745889
25-Dec-2019 17:19:53,AAR231,B772,37.4568665,126.46425068,2,65.5730154553974
25-Dec-2019 17:15:04,AAR271,B772,37.45680749,126.4642936,2,58.0295205154109
25-Dec-2019 17:49:51,AAR308,A21N,37.44642198,126.43902183,3,410.848228812018
25-Dec-2019 17:51:42,AAR350,A321,37.44526327,126.44002497,3,254.627593711323
25-Dec-2019 17:09:31,AAR354,A321,37.44434059,126.44087791,3,127.413726348627
25-Dec-2019 17:55:28,AAR360,A333,37.45709181,126.46400392,2,98.6289730176817
25-Dec-2019 17:01:09,AAR702,A333,37.44412601,126.4410603,3,98.6682595152045
25-Dec-2019 17:46:27,AAR722,B763,37.44682968,126.43867314,3,465.602335379998
25-Dec-2019 17:41:30,AAR986,B744,37.45719373,126.46395028,2,110.567925168908
25-Dec-2019 17:44:53,ASV714,A321,37.45673239,126.46434724,2,48.4928987613023
25-Dec-2019 17:28:53,CSN369,B77W,37.44428694,126.4409101,3,120.931984229176
25-Dec-2019 17:17:34,ESR596,B738,37.45880306,126.4625448,2,328.202224552916
25-Dec-2019 17:52:57,ESR932,B738,37.45767653,126.4634943,2,177.623140083862
25-Dec-2019 17:04:48,JJA2602,B738,37.45766044,126.46352649,2,174.510556453645
25-Dec-2019 17:36:54,JJA4408,B738,37.45757461,126.46360695,2,162.621616345022
25-Dec-2019 17:54:48,JJA8902,B738,37.44468391,126.44055068,3,175.26584089423
25-Dec-2019 17:03:47,KAL018,A388,37.44401872,126.44113004,3,85.4634751553291
25-Dec-2019 17:27:54,KAL054,B748,37.45773554,126.46344602,2,185.433307746402
25-Dec-2019 17:26:42,KAL072,B789,37.44418502,126.44101739,3,106.191126950955
25-Dec-2019 17:35:34,KAL122,A388,37.44623959,126.43919885,3,385.270614482643
25-Dec-2019 17:22:07,KAL124,B789,37.45895863,126.46238387,2,350.51674212355
25-Dec-2019 17:38:48,KAL130,B748,37.44560122,126.43978894,3,297.270891123937
25-Dec-2019 17:24:36,KAL622,B773,37.45739222,126.46377861,2,137.324483611758
25-Dec-2019 17:43:27,KAL636,A332,37.44332671,126.44175768,3,10.0309420422811
25-Dec-2019 17:48:15,KAL766,B772,37.45709717,126.46399856,2,99.3894096460037
25-Dec-2019 17:06:58,KAL840,B739,37.44523108,126.44004107,3,250.906454664721
25-Dec-2019 17:21:10,KAL848,B738,37.44593382,126.43950462,3,341.937752279342
25-Dec-2019 17:19:14,KAL856,A333,37.44336426,126.44173622,3,5.55854248344835
25-Dec-2019 17:16:34,KAL862,A333,37.44431376,126.44087255,3,125.308281963304
25-Dec-2019 17:08:04,KAL866,A333,37.45676994,126.46435797,2,51.38784208695
25-Dec-2019 17:10:35,KAL982,A332,37.45732784,126.4638108,2,129.854815124172
25-Dec-2019 17:02:36,TWB238,B738,37.45899618,126.46228731,2,358.882416339503
25-Dec-2019 17:13:28,UAE322,A380,37.44443715,126.4407599,3,142.244003294321
25-Dec-2019 18:46:22,AAR113,A321,37.45754778,126.46361232,2,159.92522701567
25-Dec-2019 18:25:14,AAR320,A321,37.44396508,126.44116759,3,78.7381947901098
25-Dec-2019 18:09:25,AAR340,A321,37.44443178,126.44077599,3,140.91298411726
25-Dec-2019 18:11:47,AAR372,A333,37.45705426,126.46402001,2,94.4497487654185
25-Dec-2019 18:43:11,AAR602,A388,37.45748341,126.46368742,2,150.24671036222
25-Dec-2019 18:15:32,AAR728,A321,37.44437277,126.44084036,3,132.259292798035
25-Dec-2019 18:39:37,AAR998,B744,37.45830417,126.46294713,2,262.441500036429
25-Dec-2019 18:17:16,ABL782,A321,37.45644808,126.46463156,2,8.31308950880804
25-Dec-2019 18:49:40,ANZ75,,37.45770872,126.46348894,2,180.802534483735
25-Dec-2019 18:53:06,ASV526,A321,37.45726347,126.46390736,2,119.087489936397
25-Dec-2019 18:08:17,CPA418,A333,37.45734394,126.46376789,2,133.545174162286
25-Dec-2019 18:34:51,CSN683,A320,37.44538665,126.43994987,3,269.612575821087
25-Dec-2019 18:55:24,ESR652,B738,37.45782137,126.46338701,2,196.217871646153
25-Dec-2019 18:31:36,EVA160,A333,37.44380951,126.44128025,3,59.1296167998919
25-Dec-2019 18:57:25,JJA1801,B738,37.4588728,126.46252871,2,335.375353997989
25-Dec-2019 18:41:17,JJA2102,B738,37.44478047,126.44038439,3,192.707591649049
25-Dec-2019 18:48:10,JJA8504,B738,37.445274,126.44002497,3,255.588527614666
25-Dec-2019 18:33:52,JNA030,B738,37.45839,126.46286666,2,274.331458766961
25-Dec-2019 18:14:21,JNA654,B738,37.4574405,126.46370888,2,145.270900488094
25-Dec-2019 18:30:28,KAL318,B744,37.45782137,126.46342456,2,194.311441073458
25-Dec-2019 18:59:30,KAL480,B77W,37.45733321,126.46382689,2,129.510528531172
25-Dec-2019 18:37:43,KAL818,B738,37.44483411,126.44041121,3,196.007375712442
25-Dec-2019 18:44:47,PAL468,A333,37.44544566,126.43986404,3,279.373042263377
25-Dec-2019 18:12:36,THY90,B773,37.44478583,126.44047022,3,188.597191932448
25-Dec-2019 18:51:15,TWB126,B738,37.44626105,126.43912375,3,391.090233966215
25-Dec-2019 18:19:33,TWB162,B738,37.44493604,126.44036293,3,207.670310096597
25-Dec-2019 19:16:32,AAR366,A333,37.45620131,126.46479785,2,22.7883648710712
25-Dec-2019 19:51:51,AAR714,B763,37.45877087,126.46256626,2,324.186996860951
25-Dec-2019 19:22:56,AAR718,A320,37.45712399,126.46399319,2,102.066001527404
25-Dec-2019 19:05:56,AAR732,A333,37.45693624,126.46413267,2,77.990298482009
25-Dec-2019 19:41:01,CAL162,A333,37.4565661,126.46450818,2,25.1936594333257
25-Dec-2019 19:47:21,CDG4777,B738,37.45817542,126.46306515,2,244.744501104184
25-Dec-2019 19:59:29,CSN339,A321,37.44409919,126.44102275,3,98.3735024790287
25-Dec-2019 19:18:56,CSN671,A20N,37.45900154,126.46234632,2,356.323299562222
25-Dec-2019 19:31:54,ESR644,B738,37.4590981,126.46225512,2,369.732386581322
25-Dec-2019 19:07:46,JJA1403,B738,37.45857239,126.46276474,2,296.072499345247
25-Dec-2019 19:45:13,JJA2002,B738,37.45774627,126.46346211,2,185.575452331328
25-Dec-2019 19:14:25,JJA2406,B738,37.45704353,126.46410048,2,89.2921268897315
25-Dec-2019 19:11:54,JJA5101,B738,37.45755851,126.46362841,2,160.065841710232
25-Dec-2019 19:20:22,JNA022,B738,37.45710254,126.46399319,2,100.151270196769
25-Dec-2019 19:01:45,JNA078,B738,37.45765507,126.46352112,2,174.302952151216
25-Dec-2019 19:54:35,JNA214,B738,37.44526863,126.4400357,3,254.547681026861
25-Dec-2019 19:03:40,JNA936,,37.4575156,126.46369278,2,152.901975152911
25-Dec-2019 19:28:24,KAL002,A333,37.45692015,126.46418095,2,73.99876507628
25-Dec-2019 19:38:25,KAL114,B77W,37.45722055,126.46391273,2,114.921173151922
25-Dec-2019 19:49:20,KAL614,B748,37.45933414,126.46207809,2,400.16902674888
25-Dec-2019 19:55:24,KAL726,B739,37.45729566,126.46383762,2,125.570548753233
25-Dec-2019 19:53:49,KAL796,B739,37.45811105,126.46315098,2,234.526700413847
25-Dec-2019 19:36:23,KAL834,B739,37.45796084,126.46322608,2,217.100148334274
25-Dec-2019 19:56:43,THA654,B744,37.44630933,126.43912911,3,395.156098111456
25-Dec-2019 19:34:33,TWB272,B738,37.45937705,126.46200836,2,407.615274648086
25-Dec-2019 19:24:39,TWB286,B738,37.45728493,126.46385908,2,123.49362467562
25-Dec-2019 19:26:33,UPS173,B763,37.45823443,126.46301687,2,252.557000317515
25-Dec-2019 19:43:23,UZB513,B788,37.45791256,126.46331191,2,208.317025077527
25-Dec-2019 19:10:06,VJC860,A320,37.45736539,126.46378934,2,134.346476149679
25-Dec-2019 20:42:41,AAR123,A321,37.45660365,126.4644438,2,31.9612882906097
25-Dec-2019 20:01:52,AAR336,A321,37.44433522,126.44087791,3,126.933116891064
25-Dec-2019 20:30:18,AAR624,A320,37.45764971,126.46354795,2,172.440392102672
25-Dec-2019 20:09:42,AAR730,A333,37.44470537,126.44053459,3,178.027726911447
25-Dec-2019 20:39:36,AMU826,A20N,37.45840073,126.46288276,2,274.476348932045
25-Dec-2019 20:08:27,ASV104,A321,37.45726347,126.4638859,2,120.176595304027
25-Dec-2019 20:04:52,ASV514,A321,37.44489849,126.44036829,3,204.0144213558
25-Dec-2019 20:06:59,ASV812,A321,37.44435132,126.44082427,3,131.214070163333
25-Dec-2019 20:33:33,CDG4707,B738,37.44531691,126.43996596,3,262.517590621044
25-Dec-2019 20:57:51,CDG4987,B738,37.45771945,126.46344066,2,184.26807140008
25-Dec-2019 20:36:11,CEB128,A20N,37.44522572,126.44007862,3,248.462401978692
25-Dec-2019 20:21:33,CES2043,A321,37.44487703,126.44036829,3,202.095710965045
25-Dec-2019 20:44:11,CES5049,A320,37.44519889,126.44014299,3,242.723620025668
25-Dec-2019 20:38:31,CES5051,A333,37.44466782,126.44058287,3,172.141141359342
25-Dec-2019 20:03:24,CPA420,A333,37.45690942,126.4642185,2,71.1113294490116
25-Dec-2019 20:27:11,CSN675,A320,37.4444747,126.44070625,3,148.435510946249
25-Dec-2019 20:31:26,ESR522,B738,37.44621277,126.43919349,3,383.12896825895
25-Dec-2019 20:13:25,ESR582,B738,37.45800912,126.46321535,2,222.001432933777
25-Dec-2019 20:15:24,ESR614,B738,37.44497895,126.44029319,3,215.145381904184
25-Dec-2019 20:45:19,FDX5924,MD11,37.45791793,126.463328,2,207.986467269867
25-Dec-2019 20:55:55,HKE626,A321,37.45661974,126.46446526,2,32.2491020502822
25-Dec-2019 20:50:58,JJA1103,B738,37.45834708,126.46291494,2,267.972397700382
25-Dec-2019 20:37:00,JJA1405,B738,37.45812178,126.46308124,2,239.082971763656
25-Dec-2019 20:41:06,JJA2202,B738,37.44552076,126.43980503,3,289.184197838249
25-Dec-2019 20:10:41,JJA3401,B738,37.45801985,126.46318316,2,224.630533475178
25-Dec-2019 20:54:04,JJA4502,B738,37.45777309,126.46342456,2,189.92609624739
25-Dec-2019 20:32:43,JJA971,,37.45890498,126.4624536,2,342.09634226387
25-Dec-2019 20:19:20,JNA064,B772,37.44407237,126.44107103,3,93.3732330438309
25-Dec-2019 20:48:16,JNA086,B772,37.4566251,126.4644599,2,33.0081052596122
25-Dec-2019 20:34:51,JNA642,B738,37.45815933,126.46308124,2,242.464005024463
25-Dec-2019 20:24:09,JST49,B788,37.44540274,126.43993378,3,271.893636907361
25-Dec-2019 20:22:36,KAL342,B77L,37.45690942,126.46413803,2,75.3600376278485
25-Dec-2019 20:27:37,KAL484,A333,37.45658755,126.46448135,2,28.5127905442103
25-Dec-2019 20:46:54,KAL682,B77W,37.44388461,126.44125342,3,67.0181227704856
25-Dec-2019 20:29:38,KAL736,B772,37.44456053,126.44070089,3,156.374185188521
25-Dec-2019 20:20:32,KAL9130,B77W,37.45678604,126.46430433,2,55.5407960691318
25-Dec-2019 20:24:56,PAC238,B748,37.45809495,126.46308661,2,236.400281917634
25-Dec-2019 20:59:17,TWB114,B738,37.45745122,126.46368206,2,147.631674872359
25-Dec-2019 20:12:21,TWB672,B738,37.44504869,126.4402771,3,222.260865382702
25-Dec-2019 21:51:37,AAR135,A321,37.44457126,126.44060433,3,162.429535469224
25-Dec-2019 21:33:43,AAR758,A321,37.45739222,126.46372497,2,140.110621933827
25-Dec-2019 21:39:47,ABL716,A321,37.45752096,126.46363914,2,156.122703918111
25-Dec-2019 21:25:07,APG9048,A320,37.45825589,126.46299541,2,255.598487064707
25-Dec-2019 21:47:31,APJ011,A320,37.444067,126.44102812,3,95.3288055117534
25-Dec-2019 21:09:25,CDG4619,B738,37.45838463,126.46288276,2,273.018656396457
25-Dec-2019 21:50:03,CES2003,B738,37.45852411,126.46273255,2,293.342891782238
25-Dec-2019 21:54:03,CES5085,A320,37.44511306,126.44015908,3,234.166245366436
25-Dec-2019 21:03:12,CPA416,A333,37.45705962,126.46406829,2,92.3868128892086
25-Dec-2019 21:58:29,CSN315,A321,37.44362712,126.44145727,3,33.661263396098
25-Dec-2019 21:56:08,CSN6009,B738,37.4443835,126.44078672,3,136.071475146772
25-Dec-2019 21:01:16,CSZ9037,B738,37.45800376,126.46320999,2,221.793646883087
25-Dec-2019 21:57:01,ESR604,B738,37.45757997,126.46359622,2,163.657178573344
25-Dec-2019 21:05:25,JJA1281,B738,37.45697379,126.46408975,2,83.6115104551644
25-Dec-2019 21:11:27,JJA2902,B738,37.45708644,126.46401465,2,97.5836428989201
25-Dec-2019 21:26:58,JJA3101,B738,37.45804131,126.46316171,2,227.672738569393
25-Dec-2019 21:37:24,JJA8904,B738,37.45815396,126.46310806,2,240.606353811246
25-Dec-2019 21:42:40,JNA204,B738,37.45761216,126.46357477,2,167.667975346076
25-Dec-2019 21:29:30,JNA226,B738,37.4572742,126.46388054,2,121.422544932204
25-Dec-2019 21:54:55,KAL486,B773,37.45725811,126.46386445,2,120.805001524522
25-Dec-2019 21:06:57,KAL554,B748,37.45743513,126.46368742,2,145.914473787385
25-Dec-2019 21:20:04,KAL868,A333,37.45667338,126.46442235,2,39.3061542410338
25-Dec-2019 21:15:49,MAS038,A333,37.45666265,126.46440625,2,39.1663025873864
25-Dec-2019 21:31:38,SHU5434,A319,37.45788038,126.46329045,2,206.530476238326
25-Dec-2019 21:17:54,SIA602,B787,37.45731711,126.46384835,2,126.956301937677
25-Dec-2019 21:59:09,TGW896,B788,37.45690405,126.4642024,2,71.4395343365176
25-Dec-2019 21:52:38,TWB214,B738,37.45841682,126.46287203,2,276.482799641907
25-Dec-2019 21:22:12,TWB310,B738,37.45726347,126.46388054,2,120.451752246476
25-Dec-2019 21:45:04,VJC874,A320,37.45760679,126.46355331,2,168.292296039615
25-Dec-2019 22:00:57,AAR105,B772,37.4444586,126.44076526,3,143.870522445564
25-Dec-2019 22:13:46,AAR191,B763,37.45746732,126.46375716,2,145.268421118406
25-Dec-2019 22:12:35,AAR334,A333,37.44345546,126.44163966,3,9.06045249489025
25-Dec-2019 22:29:49,AAR7127,A321,37.45665193,126.46439016,2,39.1144746211744
25-Dec-2019 22:08:13,AJX8475,B763,37.45788038,126.46332264,2,204.857467672546
25-Dec-2019 22:10:03,APG888,A320,37.44407237,126.44107103,3,93.3732330438309
25-Dec-2019 22:34:01,ASV704,A321,37.45702744,126.46408439,2,88.6539848377948
25-Dec-2019 22:59:51,BAV482,A321,37.45754242,126.46362305,2,158.887228604147
25-Dec-2019 22:42:29,CDG4721,B738,37.45785892,126.46333873,2,202.092509737495
25-Dec-2019 22:19:30,CEB188,A333,37.45698988,126.46411121,2,83.8876105451821
25-Dec-2019 22:38:09,CLX6353,B748,37.45731175,126.46381617,2,128.131849727769
25-Dec-2019 22:50:41,JJA1107,B738,37.45739758,126.4637357,2,140.023929525494
25-Dec-2019 22:31:43,JJA1305,B738,37.45752096,126.46360695,2,157.807006719175
25-Dec-2019 22:02:14,JJA3171,B738,37.45763898,126.46355331,2,171.194323110376
25-Dec-2019 22:17:25,JNA098,B738,37.45720983,126.46390736,2,114.238922240561
25-Dec-2019 22:46:35,KAL116,A332,37.45689332,126.46419168,2,71.0379853756245
25-Dec-2019 22:55:42,KAL552,B748,37.45723128,126.4638859,2,117.281725109712
25-Dec-2019 22:21:34,KAL602,B772,37.45621204,126.46480858,2,22.2564881277721
25-Dec-2019 22:48:20,KAL694,B748,37.45676994,126.46434188,2,52.1718294194044
25-Dec-2019 22:40:36,KAL782,B738,37.45813787,126.46311879,2,238.59964065125
25-Dec-2019 22:05:12,KAL8552,B744,37.459023,126.46235168,2,357.998156867956
25-Dec-2019 22:54:13,KZR959,B752,37.45733321,126.46381617,2,130.060569147947
25-Dec-2019 22:03:28,QDA9901,A320,37.44501114,126.44023955,3,220.837316430053
25-Dec-2019 22:52:31,SHU5750,A319,37.45772481,126.46348357,2,182.534719395994
25-Dec-2019 22:44:39,TAX702,A333,37.45698988,126.46406293,2,86.4837343542623
25-Dec-2019 22:23:35,TWB166,B738,37.45875478,126.46258235,2,321.907494922282
25-Dec-2019 22:25:38,TWB294,B738,37.45712399,126.46401465,2,100.960050467202
25-Dec-2019 22:36:48,XAX508,A333,37.45659828,126.46446526,2,30.3187072435301
25-Dec-2019 23:59:24,ABW392,B748,37.45729566,126.46392882,2,121.001634072412
25-Dec-2019 23:52:50,BOX580,B772,37.45680213,126.46433115,2,55.6763169921852
25-Dec-2019 23:11:51,ETH673,B787,37.45739758,126.46377325,2,138.083922767064
25-Dec-2019 23:30:28,EVA150,A321,37.45693088,126.46411657,2,78.4059608659573
25-Dec-2019 23:57:04,GEC8386,B77L,37.45737076,126.46377325,2,135.661524862269
25-Dec-2019 23:17:20,JJA1169,B738,37.45886207,126.4624697,2,337.38224864346
25-Dec-2019 23:01:26,VJC838,A321,37.4564749,126.46455109,2,14.983421321103
26-Dec-2019 00:44:11,AAR241,B744,37.45746732,126.46376252,2,145.004655661517
26-Dec-2019 00:50:01,ESR566,B738,37.45774627,126.46343529,2,186.954536752504
26-Dec-2019 00:25:30,KAL854,A333,37.45675921,126.46434724,2,50.9204329348876
26-Dec-2019 01:44:23,CKK257,B77L,37.45680749,126.46427751,2,58.862806895759
26-Dec-2019 01:01:33,GEC8390,MD11,37.45714545,126.46400392,2,103.455373033894
26-Dec-2019 02:43:07,AAR588,B744,37.45698452,126.46411121,2,83.4087824424498
26-Dec-2019 03:42:42,CRK646,A332,37.45740294,126.46378398,2,138.027905077736
26-Dec-2019 03:46:40,JJA2306,B738,37.45836318,126.46294177,2,268.066940164186
26-Dec-2019 03:14:31,KAL164,B739,37.45859921,126.46270573,2,301.50536412256
26-Dec-2019 04:45:06,AAR324,A321,37.45670557,126.46438479,2,44.1354296074784
26-Dec-2019 04:14:06,AAR704,A333,37.45789111,126.46331728,2,206.101778402604
26-Dec-2019 04:42:47,AAR746,B772,37.45730639,126.46385372,2,125.709737227774
26-Dec-2019 04:23:09,AAV600,A320,37.45854557,126.46275401,2,294.178361897528
26-Dec-2019 04:25:12,APJ809,A320,37.45715618,126.46397173,2,106.073290827673
26-Dec-2019 04:34:24,BAV492,A321,37.45776236,126.46341383,2,189.514458636902
26-Dec-2019 04:58:44,CES2023,A333,37.45715618,126.46398783,2,105.247343443111
26-Dec-2019 04:53:54,HVN416,A359,37.45711327,126.46407902,2,96.7871496101648
26-Dec-2019 04:00:48,HVN440,A21N,37.45796621,126.46326363,2,215.645005327741
26-Dec-2019 04:46:32,KAL086,B748,37.45705426,126.46406829,2,91.9021651367288
26-Dec-2019 04:36:40,KAL2970,A333,37.45676994,126.46435261,2,51.6459721039571
26-Dec-2019 04:03:29,KAL624,B773,37.45660901,126.46449208,2,29.9486784848008
26-Dec-2019 04:19:29,KAL658,B77W,37.45673776,126.46439552,2,46.5946424292898
26-Dec-2019 04:27:33,KAL680,B77W,37.45685041,126.46426141,2,63.5647021648385
26-Dec-2019 04:31:41,KAL720,B739,37.4575156,126.4636606,2,154.533412113879
26-Dec-2019 04:16:59,KAL886,B739,37.45800376,126.46326363,2,219.059312541215
26-Dec-2019 04:40:33,TWB132,B738,37.45733321,126.46381617,2,130.060569147947
26-Dec-2019 04:29:47,TWB302,B738,37.45784819,126.46336555,2,199.744118021289
26-Dec-2019 04:38:34,TWB614,B738,37.45763361,126.46355331,2,170.708433507705
26-Dec-2019 04:07:18,UPS33,B744,37.45737076,126.46377861,2,135.384029481228
26-Dec-2019 04:50:16,VJC880,A321,37.45698988,126.46413267,2,82.778297144246
26-Dec-2019 05:20:16,AAR211,A359,37.44546711,126.43983722,3,282.696108426605
26-Dec-2019 05:08:54,AAR326,A321,37.44503796,126.44021273,3,224.642101992237
26-Dec-2019 05:25:17,AAR358,A321,37.4443996,126.44075453,3,139.232766463235
26-Dec-2019 05:22:49,AAR734,A333,37.44373441,126.44137681,3,47.2234181782564
26-Dec-2019 05:18:17,AAR756,B744,37.44578362,126.43961728,3,322.570567761802
26-Dec-2019 05:40:45,ASV502,A321,37.45801985,126.46320999,2,223.246571268428
26-Dec-2019 05:06:57,DAL27,A359,37.44479656,126.44049168,3,188.451392165029
26-Dec-2019 05:42:52,ESR504,B738,37.45759606,126.46359622,2,165.112981724619
26-Dec-2019 05:28:21,ESR512,B738,37.44460881,126.44061506,3,165.177115912991
26-Dec-2019 05:30:19,ESR592,B738,37.45753706,126.46362305,2,158.404809359893
26-Dec-2019 05:11:19,ESR854,B738,37.4449414,126.44030929,3,210.944105531358
26-Dec-2019 05:05:44,ESR872,B738,37.45946288,126.46194398,2,418.681693181688
26-Dec-2019 05:44:56,JJA2108,B738,37.45707035,126.46400928,2,96.4440809447077
26-Dec-2019 05:23:57,JNA004,B772,37.45682359,126.46430969,2,58.7077907089823
26-Dec-2019 05:47:31,JNA096,B738,37.45757461,126.46364987,2,160.450590754968
26-Dec-2019 05:14:34,KAL012,A388,37.45731175,126.46386981,2,125.384954100758
26-Dec-2019 05:32:58,KAL026,B77W,37.45715618,126.46397173,2,106.073290827673
26-Dec-2019 05:53:29,KAL112,B789,37.45702207,126.46411121,2,86.7934673112077
26-Dec-2019 05:10:17,KAL464,A333,37.4563998,126.46470666,2,3.72099605844746
26-Dec-2019 05:38:34,KAL482,A333,37.45748341,126.46374106,2,147.545139340837
26-Dec-2019 05:02:58,KAL608,B772,37.45703816,126.46410584,2,88.5323515844275
26-Dec-2019 05:19:28,KAL632,A333,37.45738685,126.46376789,2,137.387805658884
26-Dec-2019 05:13:26,KAL644,B773,37.4446249,126.44062042,3,166.33441707572
26-Dec-2019 05:21:48,KAL650,A333,37.4567163,126.4643687,2,45.9315021003625
26-Dec-2019 05:27:08,KAL668,A333,37.45725811,126.46387517,2,120.246316423204
26-Dec-2019 05:58:04,KAL684,B77W,37.45792329,126.46329045,2,210.387768560255
26-Dec-2019 05:17:17,PAL466,A321,37.45766044,126.46353185,2,174.235511618439
26-Dec-2019 05:36:28,PAL484,A321,37.45760679,126.46358013,2,166.907464462255
26-Dec-2019 05:55:14,THA688,B773,37.45722055,126.46395028,2,113.010696084359
26-Dec-2019 05:15:37,TWB118,B738,37.44578362,126.43959045,3,323.950951860415
26-Dec-2019 05:31:54,VJC836,A320,37.44450152,126.44067407,3,152.531358443854
26-Dec-2019 05:12:12,VJC864,A21N,37.45810032,126.46315098,2,233.552456026193
26-Dec-2019 05:50:11,VJC878,A321,37.45692015,126.46416485,2,74.8443635973707
26-Dec-2019 05:34:55,VJC926,A320,37.44476974,126.44048095,3,186.595395572418
26-Dec-2019 05:04:57,VJC962,A21N,37.4456656,126.43966556,3,309.444375561792
26-Dec-2019 06:19:27,AAR203,A388,37.44456053,126.44064724,3,159.179946701343
26-Dec-2019 06:23:20,AAR708,A321,37.45682895,126.46427751,2,60.7965193952284
26-Dec-2019 06:49:13,AAR736,B763,37.46084154,126.46072626,2,605.81668302889
26-Dec-2019 06:25:49,AAR752,A359,37.45856702,126.4627862,2,294.50306175535
26-Dec-2019 06:57:55,AAR772,A21N,37.46178567,126.45983577,2,736.864615434147
26-Dec-2019 06:53:21,AAR774,A320,37.45782673,126.46339238,2,196.428708990826
26-Dec-2019 06:33:21,AAR970,B744,37.45786428,126.46336019,2,201.475885277184
26-Dec-2019 06:40:15,ASV546,A321,37.4568826,126.46421313,2,68.9537175900881
26-Dec-2019 06:44:40,ESR502,B738,37.45709717,126.46409512,2,94.5136379193538
26-Dec-2019 06:59:26,ESR572,B738,37.45772481,126.46347284,2,183.083330088293
26-Dec-2019 06:13:32,HVN408,B78X,37.45720446,126.46392882,2,112.640154552055
26-Dec-2019 06:47:10,HVN430,A21N,37.45802522,126.46324217,2,222.098348058576
26-Dec-2019 06:42:23,JJA2004,B738,37.45716155,126.46398783,2,105.735373719024
26-Dec-2019 06:50:53,JJA2406,B738,37.45909274,126.46226585,2,368.698262880608
26-Dec-2019 06:35:25,JJA3105,B738,37.45815933,126.46312952,2,240.009305703698
26-Dec-2019 06:00:53,JJA4206,B738,37.45698452,126.4641273,2,82.5695351731326
26-Dec-2019 06:16:50,JJA4304,B738,37.44435132,126.44081891,3,131.503622802735
26-Dec-2019 06:30:47,JNA024,B738,37.45773017,126.4634943,2,182.477406958496
26-Dec-2019 06:37:57,JNA058,B738,37.45832562,126.4629364,2,264.930957350281
26-Dec-2019 06:20:50,JNA062,B738,37.45705426,126.46404147,2,93.3018165736557
26-Dec-2019 06:32:32,JNA122,B738,37.44434059,126.44086719,3,127.975947490799
26-Dec-2019 06:55:21,KAL472,A332,37.45702207,126.46413803,2,85.4585780690556
26-Dec-2019 06:11:22,KAL612,B739,37.45733857,126.46382153,2,130.270063170647
26-Dec-2019 06:22:16,KAL628,B77W,37.44415283,126.4410013,3,104.205735183244
26-Dec-2019 06:16:04,KAL652,A388,37.45876014,126.46258235,2,322.394632813804
26-Dec-2019 06:24:48,KAL690,A333,37.44513988,126.44016445,3,236.291506856709
26-Dec-2019 06:29:45,LAO921,A320,37.4451077,126.44015908,3,233.687427854041
26-Dec-2019 06:28:15,MAS066,A333,37.45736003,126.46384835,2,130.884977869385
26-Dec-2019 06:19:10,PAL490,A320,37.4575907,126.46359086,2,164.901986333667
26-Dec-2019 06:26:36,THA656,B773,37.44481802,126.44045413,3,192.324117083388
26-Dec-2019 06:08:34,THA658,A333,37.45700061,126.46415949,2,82.4245629847401
26-Dec-2019 06:06:33,TWB308,B738,37.45966136,126.46180451,2,443.802392015039
26-Dec-2019 07:05:50,AAR626,A321,37.45724201,126.46389663,2,117.68649218693
26-Dec-2019 07:09:58,AAR710,A321,37.45710254,126.46402538,2,98.4691592225858
26-Dec-2019 07:26:48,AAR740,A333,37.44355738,126.44153774,3,23.1609020965114
26-Dec-2019 07:13:39,AAR742,B772,37.45720983,126.46393418,2,112.849450211781
26-Dec-2019 07:46:32,AAR762,A359,37.45841146,126.46288276,2,275.449995417544
26-Dec-2019 07:48:18,AAR8532,A320,37.44480729,126.44040585,3,193.907493753678
26-Dec-2019 07:29:50,AAR988,B744,37.45842755,126.46283984,2,279.101714102437
26-Dec-2019 07:34:24,AFR264,A359,37.44608402,126.43933296,3,364.32293368517
26-Dec-2019 07:24:54,AHK128,A306,37.45724738,126.46391809,2,117.078829828591
26-Dec-2019 07:27:42,ASV542,A321,37.45702207,126.4641273,2,85.9872617758119
